"Повязка отдых","2000-11-29","взрослые","рапира","False","Европейские","female","Кадетский цикл"
"Торопливый окончание","2013-04-10","дети","шпага","True","Мировые","male","Межрегиональные соревнования"
"Лидер исключение","2022-03-17","юниоры","рапира","False","Российские","female","Всероссийские соревнования"
"Период раз","2006-10-02","дети","шпага","False","Мировые","male","Кубок мира"
"Восток морда","2017-01-20","дети","сабля","True","Европейские","male","Кубок мира"
"Нервный течь","2017-02-13","взрослые","шпага","True","Европейские","female","Олимпийские игры"
"Полковник эксперимент","2002-05-21","кадеты","сабля","True","Российские","male","Кадетский цикл"
"Обстоятельство просить","2007-10-13","взрослые","сабля","False","Мировые","male","Кадетский цикл"
"Вертолет пьеса","2010-04-03","юниоры","сабля","True","Европейские","female","Чемпионат мира"
"Противный пьеса","2012-07-15","взрослые","сабля","True","Мировые","female","Кубок мира"
"Лапа др","2005-02-26","взрослые","рапира","True","Мировые","male","Чемпионат России"
"Нормальный сержант","2012-11-28","юниоры","сабля","True","Европейские","female","Чемпионат Европы"
"Юмор обычно","2001-08-11","юниоры","рапира","False","Европейские","female","цикл U-23"
"Раздражение старик","2005-10-22","кадеты","сабля","True","Европейские","male","Кубок России"
"Плюс поколение","2007-03-02","кадеты","сабля","True","Российские","female","Сателлит"
"Копейка преступник","2000-05-08","дети","сабля","False","Российские","female","Чемпионат России"
"Куда бригадир","2005-03-13","дети","шпага","True","Европейские","male","Чемпионат России"
"Слуга попробовать","2010-10-28","юниоры","шпага","True","Российские","male","Соревнования ФО РФ"
"Любой куртка","2013-11-10","дети","рапира","True","Европейские","male","Гран-при"
"Божий нехорошо","2015-03-31","u-23","сабля","True","Мировые","female","Соревнования ФО РФ"
"Устроиться что","2006-12-11","дети","рапира","True","Российские","male","Чемпионат мира"
"Лекция парк","2010-06-04","кадеты","рапира","False","Европейские","male","Кадетский цикл"
"Решительно участвовать","2016-06-24","дети","сабля","True","Европейские","male","Кубок России"
"Краска строй","2011-10-14","юниоры","рапира","False","Европейские","male","Гран-при"
"Кузнец ездить","2006-04-26","u-23","рапира","True","Российские","female","Сателлит"
"Прыжок обычай","2014-04-06","юниоры","шпага","False","Мировые","male","Всероссийские соревнования"
"Находить допустить","2015-01-23","юниоры","рапира","True","Европейские","female","Официальные FIE"
"Вырасти туфля","2011-02-07","кадеты","шпага","False","Мировые","male","Кубок мира"
"Цена цепочка","2018-11-08","кадеты","сабля","True","Европейские","female","Межрегиональные соревнования"
"Германский обыкновенный","2010-10-24","дети","сабля","True","Российские","male","Чемпионат Европы"
"Шаг замечание","2000-04-17","кадеты","шпага","False","Европейские","male","Сателлит"
"Расстрелять предлагать","2022-01-11","u-23","сабля","False","Европейские","female","цикл U-23"
"Орден отпустить","2011-12-14","юниоры","сабля","False","Российские","male","Кубок мира"
"Затем деньги","2007-04-02","юниоры","сабля","False","Европейские","female","Кубок мира"
"Семья спать","2002-04-07","кадеты","рапира","False","Мировые","female","Всероссийские соревнования"
"Изба машина","2013-07-11","u-23","шпага","True","Российские","male","цикл U-23"
"Бумажка риск","2019-03-21","дети","рапира","False","Европейские","female","Соревнования субъекта РФ"
"Неподвижный ген","2002-03-04","юниоры","рапира","True","Российские","male","Соревнования субъекта РФ"
"Сообщение три","2007-01-02","юниоры","сабля","False","Мировые","male","Олимпийские игры"
"Девка нерв","2001-08-18","дети","сабля","False","Европейские","male","Олимпийские игры"
"Князь слуга","2013-06-26","дети","сабля","True","Российские","female","Чемпионат России"
"Папка звенеть","2008-01-19","кадеты","рапира","False","Российские","male","Олимпийские игры"
"Предок слабость","2016-02-01","дети","рапира","True","Мировые","female","Чемпионат мира"
"Погаснуть светло","2020-09-09","взрослые","сабля","False","Мировые","female","Кубок мира"
"Заведение заказ","2020-04-05","взрослые","сабля","False","Европейские","male","Сателлит"
"Указывать темнеть","2008-02-27","юниоры","рапира","False","Европейские","male","Олимпийские игры"
"Организм холодный","2013-09-09","кадеты","сабля","True","Европейские","male","цикл U-23"
"Черт движение","2008-12-15","u-23","сабля","True","Российские","male","цикл U-23"
"Сюжет уважаемый","2014-01-18","взрослые","сабля","True","Российские","female","Сателлит"
"Растение черный","2010-05-04","юниоры","рапира","True","Российские","female","Кубок мира"
"Чай поцеловать","2022-09-28","взрослые","рапира","False","Мировые","male","Чемпионат Европы"
"Последствие заполнить","2019-05-24","юниоры","шпага","False","Мировые","male","Чемпионат Европы"
"Заболевание сюжет","2014-08-28","дети","рапира","False","Мировые","male","Соревнования субъекта РФ"
"Страшно благодарить","2016-07-08","кадеты","шпага","True","Мировые","male","Кадетский цикл"
"Проявить сплошной","2003-01-14","дети","рапира","False","Мировые","female","Соревнования субъекта РФ"
"Плотный обо","2013-03-15","кадеты","сабля","True","Европейские","male","Чемпионат России"
"Сон поселок","2022-03-28","кадеты","сабля","True","Мировые","male","Официальные FIE"
"Юмор переживать","2002-02-05","u-23","шпага","True","Европейские","male","Соревнования ФО РФ"
"Забросить орать","2002-01-30","юниоры","рапира","False","Мировые","male","Чемпионат мира"
"Помещение соображать","2017-04-25","кадеты","рапира","False","Европейские","male","Чемпионат мира"
"Германия проблема","2011-04-30","взрослые","рапира","False","Мировые","female","Соревнования субъекта РФ"
"Столб преступник","2010-02-17","юниоры","шпага","False","Европейские","male","Сателлит"
"Явно нелепый","2012-11-28","юниоры","сабля","True","Европейские","female","Кубок России"
"Стрела свести","2003-03-27","взрослые","рапира","False","Европейские","male","Соревнования субъекта РФ"
"Прийти проект","2017-10-04","кадеты","сабля","False","Европейские","male","Чемпионат Европы"
"Ворот молодость","2013-10-03","юниоры","рапира","False","Мировые","male","Гран-при"
"Взрослый пожалеть","2019-11-07","юниоры","шпага","False","Европейские","female","Официальные FIE"
"Эффект падать","2019-12-05","кадеты","сабля","True","Российские","male","Официальные FIE"
"Охрана пространство","2005-12-17","взрослые","сабля","False","Российские","female","Чемпионат Европы"
"Май зуб","2021-07-24","дети","шпага","True","Мировые","male","цикл U-23"
"Представиться переговоры","2012-07-18","кадеты","сабля","False","Мировые","male","Чемпионат Европы"
"Собака девочка","2006-11-10","u-23","сабля","True","Российские","male","Сателлит"
"Возникнуть маг","2003-09-07","дети","сабля","True","Европейские","male","Официальные FIE"
"Майка мертвый","2008-06-03","дети","рапира","False","Мировые","female","Чемпионат мира"
"Кожаный истинный","2001-12-22","кадеты","рапира","True","Мировые","female","Олимпийские игры"
"Коричневый достижение","2016-11-30","кадеты","шпага","True","Европейские","female","Межрегиональные соревнования"
"Суббота карандаш","2022-10-17","взрослые","шпага","True","Европейские","male","Чемпионат Европы"
"Удивительно ко","2006-03-01","u-23","рапира","False","Мировые","female","цикл U-23"
"Выиграть зачем","2006-11-06","юниоры","сабля","False","Европейские","female","Чемпионат мира"
"Фон соответствовать","2015-12-30","дети","рапира","False","Российские","female","Межрегиональные соревнования"
"Глазок подходящий","2008-04-12","дети","шпага","True","Российские","female","Олимпийские игры"
"Английский рабочий","2001-07-25","кадеты","сабля","False","Российские","female","Кубок мира"
"Центр среди","2017-10-11","юниоры","сабля","False","Мировые","female","Чемпионат России"
"Психический старичок","2000-08-13","дети","шпага","False","Российские","female","Чемпионат Европы"
"Слизистый итог","2003-04-03","u-23","шпага","False","Российские","female","Соревнования ФО РФ"
"Съесть дескать","2011-04-25","кадеты","рапира","True","Российские","male","Кадетский цикл"
"Топор засыпать","2018-03-02","u-23","сабля","True","Российские","female","Соревнования ФО РФ"
"Гулять год","2016-10-06","юниоры","шпага","False","Мировые","female","Кубок России"
"Де лестница","2004-12-23","кадеты","шпага","False","Европейские","male","Чемпионат России"
"Собираться мастерская","2009-09-25","u-23","сабля","True","Российские","female","Всероссийские соревнования"
"Большинство пользоваться","2019-12-05","юниоры","сабля","False","Российские","female","Официальные FIE"
"Покоситься упереться","2011-04-19","u-23","рапира","True","Российские","male","Кадетский цикл"
"Извиняться проходить","2020-03-16","u-23","шпага","True","Мировые","female","Гран-при"
"Согласие перед","2014-08-20","дети","сабля","False","Мировые","male","Чемпионат России"
"Степень девица","2010-03-21","взрослые","сабля","False","Европейские","female","Кубок мира"
"Удержаться замолчать","2015-10-13","u-23","шпага","True","Российские","female","Чемпионат Европы"
"Основной лодка","2009-05-01","кадеты","рапира","True","Российские","female","Олимпийские игры"
"Чисто неожиданно","2022-04-16","кадеты","шпага","False","Мировые","female","Кубок мира"
"Девка потрясти","2004-07-14","взрослые","шпага","True","Российские","male","Чемпионат России"
"Осколок непосредственно","2000-04-01","дети","сабля","True","Европейские","female","Кадетский цикл"
"Ругать спасение","2004-02-12","кадеты","сабля","True","Российские","female","Межрегиональные соревнования"
"Зима вена","2001-04-26","u-23","сабля","False","Мировые","female","Чемпионат мира"
"Питание действительно","2009-07-11","кадеты","рапира","True","Российские","female","Чемпионат Европы"
"Замок определенный","2008-05-03","юниоры","сабля","False","Мировые","male","цикл U-23"
"Папа касаться","2013-06-14","кадеты","сабля","True","Российские","male","Соревнования субъекта РФ"
"Уход сумка","2002-01-08","юниоры","рапира","True","Мировые","male","Чемпионат России"
"Спокойствие губа","2003-04-06","кадеты","рапира","True","Мировые","male","Соревнования субъекта РФ"
"Совет сорвать","2002-03-26","юниоры","шпага","False","Мировые","female","Кубок мира"
"Мысленно бабка","2010-11-27","дети","шпага","False","Европейские","female","Чемпионат России"
"Мина тетя","2001-12-29","взрослые","сабля","False","Мировые","female","Чемпионат России"
"Дед командовать","2004-01-16","дети","рапира","False","Мировые","male","Всероссийские соревнования"
"Медицинский понимать","2019-09-05","юниоры","рапира","False","Российские","female","Кадетский цикл"
"Рис съесть","2018-01-16","u-23","шпага","False","Мировые","male","Сателлит"
"Начинаться вывод","2013-05-18","дети","сабля","True","Европейские","male","Официальные FIE"
"Хоббит поесть","2008-09-25","кадеты","шпага","True","Мировые","male","Чемпионат мира"
"Ученый предупреждать","2004-07-28","юниоры","сабля","False","Мировые","male","Кубок мира"
"Китайский естественно","2005-06-11","u-23","сабля","True","Европейские","female","Гран-при"
"Металл обыкновенный","2001-12-25","дети","шпага","True","Российские","male","Кадетский цикл"
"Система операция","2009-10-31","взрослые","сабля","False","Мировые","male","Межрегиональные соревнования"
"Окно палуба","2009-04-01","юниоры","рапира","True","Европейские","male","Чемпионат мира"
"Трактор приложить","2003-01-26","взрослые","шпага","False","Европейские","female","Кубок России"
"Каждый подруга","2011-10-16","u-23","рапира","False","Мировые","female","Соревнования субъекта РФ"
"Ресторан задача","2001-05-08","u-23","рапира","True","Европейские","female","Кубок России"
"Картошка норма","2017-08-07","юниоры","шпага","False","Европейские","male","Кубок России"
"Рассвет представлять","2018-05-16","взрослые","рапира","False","Российские","female","Чемпионат России"
"Лучший возможность","2019-09-24","кадеты","шпага","False","Мировые","male","Кубок мира"
"Рубаха прощать","2004-07-13","юниоры","шпага","False","Мировые","male","Соревнования субъекта РФ"
"Яма открыться","2019-06-12","юниоры","рапира","False","Мировые","male","Чемпионат мира"
"Драться хата","2014-06-01","взрослые","сабля","True","Российские","female","Чемпионат России"
"Глоток строительство","2000-09-27","юниоры","шпага","False","Российские","male","Чемпионат Европы"
"Согласно куртка","2022-10-22","кадеты","сабля","True","Российские","male","Кубок России"
"Результат правда","2012-04-30","юниоры","шпага","True","Мировые","female","Межрегиональные соревнования"
"Появляться родить","2022-09-02","юниоры","рапира","True","Мировые","female","Соревнования ФО РФ"
"Рядовой смена","2020-10-29","дети","шпага","False","Европейские","female","Чемпионат Европы"
"Форма отказ","2014-05-21","кадеты","шпага","True","Мировые","female","Кадетский цикл"
"Физика верх","2000-02-21","взрослые","рапира","False","Европейские","female","Чемпионат России"
"Подавать полок","2018-07-08","взрослые","шпага","False","Европейские","female","Межрегиональные соревнования"
"Лыжа мудрый","2022-03-17","дети","рапира","False","Мировые","female","Кубок России"
"Пока навстречу","2018-10-17","дети","рапира","True","Российские","male","Кубок России"
"Столь руководитель","2006-02-11","u-23","рапира","False","Российские","female","Межрегиональные соревнования"
"Собираться расти","2011-07-13","u-23","рапира","True","Мировые","male","Кадетский цикл"
"Покупать треск","2019-04-12","дети","рапира","True","Мировые","male","Чемпионат России"
"Проверка председатель","2005-07-13","юниоры","шпага","False","Российские","female","Кубок России"
"Милиция учесть","2017-07-22","u-23","шпага","True","Мировые","male","Соревнования субъекта РФ"
"Отыскать оружие","2012-01-16","дети","рапира","False","Российские","female","Соревнования субъекта РФ"
"Де участвовать","2018-01-11","дети","рапира","True","Мировые","male","Чемпионат России"
"Дверца статус","2004-10-26","дети","шпага","True","Европейские","female","Чемпионат мира"
"Коммунист даже","2018-06-11","дети","шпага","True","Российские","male","Кубок мира"
"Величество крайне","2010-04-20","кадеты","сабля","True","Европейские","female","Межрегиональные соревнования"
"Звать уехать","2009-04-29","юниоры","рапира","True","Европейские","male","Кадетский цикл"
"Тоже клетка","2008-01-11","юниоры","рапира","True","Европейские","male","Кубок мира"
"Транспорт музыка","2000-07-11","кадеты","шпага","True","Мировые","female","Соревнования ФО РФ"
"Кончиться счастливый","2018-12-09","дети","рапира","True","Европейские","female","Соревнования субъекта РФ"
"Десяток рот","2007-02-15","юниоры","рапира","False","Европейские","female","Чемпионат мира"
"Встретить пилить","2009-06-29","юниоры","шпага","False","Мировые","female","Кадетский цикл"
"Трое доказательство","2001-05-22","кадеты","сабля","True","Европейские","male","Межрегиональные соревнования"
"Полк враг","2020-03-20","взрослые","рапира","False","Российские","female","Официальные FIE"
"Пройти весло","2021-06-30","кадеты","шпага","True","Российские","female","Кубок мира"
"Звук возникать","2002-11-02","дети","рапира","True","Мировые","male","Чемпионат мира"
"Страшный нестись","2018-12-02","юниоры","сабля","False","Российские","male","Межрегиональные соревнования"
"Стоя остановить","2001-11-11","взрослые","шпага","True","Мировые","female","цикл U-23"
"Расположить продать","2017-04-22","юниоры","шпага","True","Европейские","male","Сателлит"
"Прихожая мой","2001-02-03","взрослые","сабля","False","Российские","male","Всероссийские соревнования"
"Пот неожиданный","2011-07-05","юниоры","сабля","True","Мировые","male","Чемпионат Европы"
"Условие рассказать","2000-05-02","u-23","шпага","True","Российские","female","Кадетский цикл"
"Напряжение февраль","2013-12-19","кадеты","сабля","True","Европейские","female","Кубок России"
"Коньяк бокал","2017-03-07","u-23","шпага","False","Мировые","male","Кубок мира"
"Коридор прежний","2004-01-25","дети","шпага","False","Мировые","male","Гран-при"
"Отказаться витрина","2010-07-13","дети","шпага","True","Европейские","female","Всероссийские соревнования"
"Ленинградский заплакать","2002-05-24","дети","рапира","False","Российские","female","Всероссийские соревнования"
"Зарабатывать сад","2022-05-22","взрослые","рапира","True","Европейские","female","Кубок мира"
"Специалист монета","2004-03-31","юниоры","рапира","False","Европейские","female","Кубок мира"
"Проверка железный","2003-07-27","кадеты","шпага","False","Российские","female","Кубок мира"
"Дескать вокзал","2005-04-09","юниоры","рапира","False","Европейские","female","Чемпионат Европы"
"Добраться картинка","2019-06-07","кадеты","рапира","True","Мировые","male","Чемпионат Европы"
"Естественный заговорить","2021-07-23","юниоры","сабля","False","Мировые","female","Чемпионат мира"
"Шум слишком","2015-11-16","u-23","рапира","False","Российские","female","Олимпийские игры"
"Есть традиционный","2019-12-28","дети","рапира","True","Европейские","female","Кубок России"
"Будущий газ","2014-09-10","u-23","шпага","True","Российские","female","Чемпионат России"
"Волнение отделение","2003-10-18","дети","рапира","True","Мировые","male","Кубок России"
"Захотеться профессиональный","2008-07-28","юниоры","сабля","False","Мировые","male","Олимпийские игры"
"Риск сломать","2003-11-17","дети","шпага","False","Российские","male","Официальные FIE"
"Шанс светиться","2018-06-26","u-23","шпага","False","Российские","male","Чемпионат России"
"Рвать тогда","2018-06-18","взрослые","сабля","False","Европейские","male","Соревнования ФО РФ"
"Звезда налить","2009-01-30","взрослые","рапира","True","Мировые","male","Кадетский цикл"
"Куча пускать","2001-03-06","дети","сабля","True","Европейские","male","Сателлит"
"Европа погладить","2000-09-20","кадеты","шпага","False","Российские","male","Чемпионат Европы"
"Ветка делаться","2002-07-20","юниоры","рапира","False","Европейские","male","Гран-при"
"Ай контакт","2008-08-10","юниоры","рапира","False","Мировые","male","Всероссийские соревнования"
"Полностью там","2009-02-09","взрослые","рапира","True","Российские","female","Кубок мира"
"Опустить любопытство","2001-01-12","юниоры","рапира","False","Мировые","male","Соревнования ФО РФ"
"Клиент страшно","2003-03-07","u-23","шпага","True","Европейские","female","Чемпионат Европы"
"Ну наблюдать","2004-07-20","взрослые","рапира","False","Российские","male","Чемпионат мира"
"Важно дворец","2005-10-11","дети","сабля","False","Мировые","male","Сателлит"
"Музыкант хозяйство","2017-11-07","u-23","сабля","True","Мировые","female","Кадетский цикл"
"Особо простить","2022-03-12","юниоры","шпага","True","Европейские","female","Официальные FIE"
"Возникнуть примерно","2020-04-16","u-23","рапира","True","Российские","female","Кубок России"
"Монастырь академик","2014-01-30","дети","шпага","True","Европейские","male","Соревнования субъекта РФ"
"Невероятный кгб","2000-12-21","взрослые","сабля","True","Российские","female","Официальные FIE"
"Включать уверенно","2005-08-26","взрослые","сабля","True","Европейские","male","Официальные FIE"
"Поп акт","2006-08-05","юниоры","шпага","True","Российские","female","Всероссийские соревнования"
"Ах мучиться","2020-11-08","u-23","рапира","True","Европейские","female","Кубок мира"
"Стальной потерять","2021-07-23","взрослые","сабля","True","Европейские","female","Официальные FIE"
"Намек сказка","2003-05-31","дети","сабля","False","Мировые","female","Кубок России"
"Удобный октябрь","2007-04-03","дети","сабля","False","Российские","male","Межрегиональные соревнования"
"Вернуться переживать","2021-03-13","взрослые","шпага","True","Европейские","male","Официальные FIE"
"Зажечь школьный","2004-06-06","взрослые","шпага","True","Европейские","female","Всероссийские соревнования"
"Оперативный принять","2003-09-03","дети","шпага","True","Российские","male","Чемпионат Европы"
"Комиссия множество","2020-07-05","юниоры","сабля","True","Мировые","male","Кубок мира"
"Секунда дескать","2001-06-26","юниоры","сабля","True","Российские","female","Чемпионат мира"
"Посуда скромный","2002-05-04","дети","рапира","True","Европейские","male","Кубок России"
"Ряд дождаться","2017-09-13","u-23","сабля","False","Российские","female","Межрегиональные соревнования"
"Особо империя","2022-06-28","кадеты","шпага","True","Российские","female","цикл U-23"
"Провод воин","2010-06-22","юниоры","сабля","True","Мировые","female","Гран-при"
"Прервать заявить","2020-06-16","u-23","шпага","False","Российские","female","Сателлит"
"Царский долгий","2020-04-08","дети","шпага","True","Российские","female","Официальные FIE"
"Заказ отсюда","2005-05-25","u-23","рапира","False","Российские","female","Межрегиональные соревнования"
"Поколение слева","2021-08-05","взрослые","сабля","False","Российские","male","Соревнования субъекта РФ"
"Заявить есть","2022-02-22","взрослые","рапира","False","Российские","female","Официальные FIE"
"Слон идеал","2021-03-04","u-23","шпага","True","Европейские","female","Олимпийские игры"
"Проход ясно","2004-12-05","юниоры","рапира","True","Мировые","male","Сателлит"
"Эксперимент взвод","2018-12-16","взрослые","рапира","False","Европейские","male","Соревнования субъекта РФ"
